date,open,high,low,close,volume,fng_value
22/09/2020,10418.83,10573.05,10353.39,10534.31,50570993.33,39
23/09/2020,10525.72,10541.39,10138.3,10233.42,58446752.43,43
24/09/2020,10236.86,10795.53,10193.2,10744.02,72027037.84,39
25/09/2020,10738.46,10762.65,10553.14,10689.81,67845271.48,46
26/09/2020,10694.23,10830,10655.29,10729.09,27362573.15,45
27/09/2020,10731.09,10807.14,10593.58,10780.66,24653877.64,47
28/09/2020,10779.99,10950,10628.52,10689.48,53357294.39,43
29/09/2020,10681.41,10865,10636.66,10836.42,43664181.14,45
30/09/2020,10840,10847.5,10658.56,10778.22,46396170.42,49
01/10/2020,10780.83,10940.22,10437.08,10622.71,92187566.47,45
02/10/2020,10611.17,10667.53,10380,10578.54,88155824.34,41
03/10/2020,10571.6,10605.79,10500,10553.66,11976269.71,40
04/10/2020,10543.17,10699.88,10524.81,10669.63,11286071.11,42
05/10/2020,10666.16,10805.82,10620.71,10795,39056475.08,42
06/10/2020,10797.36,10801.86,10525,10606.33,50917756.85,47
07/10/2020,10602.31,10682.56,10547.71,10669.14,59323076.46,43
08/10/2020,10669.1,10957,10535.06,10925.2,76138165.11,46
09/10/2020,10927.02,11118.49,10826.4,11052,59187213.19,48
10/10/2020,11060.46,11496.06,11059.62,11301.2,36959108.5,53
11/10/2020,11300.97,11447.44,11272.11,11372.93,24766270.77,55
12/10/2020,11372.48,11731.7,11175.99,11535.98,81769653.97,52
13/10/2020,11539.42,11567.4,11314.53,11427.98,58259394.34,56
14/10/2020,11440.28,11555.1,11287.42,11428.84,43295311.81,53
15/10/2020,11430.49,11623.6,11250.01,11511.11,55994983.71,56
16/10/2020,11506.53,11548.65,11200,11321.86,48788436.34,52
17/10/2020,11331.88,11415.48,11264.01,11365.8,12779935.1,56
18/10/2020,11363.4,11526.34,11352.79,11519.97,12063351.91,55
19/10/2020,11518.58,11840,11409.94,11764.14,64231427.83,55
20/10/2020,11759.2,12059.94,11680,11921.11,69855765.33,56
21/10/2020,11921.33,13235,11899.1,12802.67,257251920.2,61
22/10/2020,12802.63,13208.25,12686.73,12983.26,120453002,73
23/10/2020,12983.26,13037.26,12729.82,12941.59,64661333.35,74
24/10/2020,12940.03,13182.83,12887.38,13122.73,37016902.98,73
25/10/2020,13115.18,13363.53,12903.74,13039.09,47704851.3,76
26/10/2020,13041.12,13250,12773.5,13066.73,74809586.66,75
27/10/2020,13065.1,13788,13057.09,13647.9,153439989.2,61
28/10/2020,13642.31,13864.89,12892,13274.73,141652846.7,70
29/10/2020,13275.82,13650,12993,13468.44,119801193.9,67
30/10/2020,13456.14,13675.56,13129.26,13562.13,121803115.1,74
31/10/2020,13569.42,14100,13420.97,13816.08,87557927.68,73
01/11/2020,13799.44,13907.47,13629.31,13762,34874088.99,72
02/11/2020,13762,13842.5,13220,13563.72,95833257.97,71
03/11/2020,13578.82,14083.76,13287.7,14041.58,101462580.5,71
04/11/2020,14041.58,14277.5,13520.87,14160.59,154723234.1,74
05/11/2020,14168.49,15770.58,14100,15605.04,287485907.1,72
06/11/2020,15608.32,15968.98,15196.01,15598.09,210253940.5,90
07/11/2020,15603.28,15778.6,14351,14838.97,162248173.1,88
08/11/2020,14829.32,15664.9,14727.19,15489.15,78165982.53,82
09/11/2020,15484.68,15854.48,14824.66,15332.04,221794510.1,90
10/11/2020,15349.32,15482.76,15092.47,15313.65,137309562.7,90
11/11/2020,15314.94,15991.01,15290.85,15707.89,157287253.7,86
12/11/2020,15702,16369.99,15481,16300,265061980.4,87
13/11/2020,16300,16494.52,15970.33,16335.58,128123616.6,89
14/11/2020,16339.06,16341.89,15715.1,16086.34,81176927.13,90
15/11/2020,16092.8,16170,15786.46,15975.49,51532223.24,86
16/11/2020,15975.49,16894.93,15875.5,16724.62,125630576.3,90
17/11/2020,16727.85,17868,16570,17680.63,173707566.8,86
18/11/2020,17681.77,18483,17041.47,17785.95,279558152,91
19/11/2020,17792.96,18189.97,17346.62,17825.47,187286802.6,94
20/11/2020,17822.37,18824.88,17755.81,18687.65,187250505.5,86
21/11/2020,18685.08,18977,18333.45,18725,111179787.9,91
22/11/2020,18726.43,18770.55,17600,18435.2,118302692.1,94
23/11/2020,18432.6,18786.31,18001.95,18383.35,173025693.6,90
24/11/2020,18386.92,19442.13,18068.56,19160.85,254127118.6,88
25/11/2020,19175.13,19490,18470.91,18732.43,167891694,94
26/11/2020,18727.24,18911.04,16218,17160.09,367654697.6,93
27/11/2020,17168.31,17471.89,16435.47,17154.39,153786231.8,86
28/11/2020,17160.38,17896.03,16875.01,17741.79,79332804.74,87
29/11/2020,17724.41,18352.47,17534.87,18192.03,67968319.88,89
30/11/2020,18196.75,19864.15,18196.75,19700.19,209071633.6,88
01/12/2020,19703.53,19918.01,18100,18771.43,221495167.1,95
02/12/2020,18773.21,19346.9,18334,19226.55,129766984.8,92
03/12/2020,19220.09,19621,18881.62,19448.4,120512498.2,92
04/12/2020,19439.94,19552.5,18573.89,18673.76,116929422.2,92
05/12/2020,18650.08,19185.17,18500,19162.16,45543150.69,93
06/12/2020,19162.17,19418.39,18870.62,19380.58,48518395.62,95
07/12/2020,19385.13,19431,18905,19173.5,82892225.81,94
08/12/2020,19183.13,19300.55,18163.52,18316.43,109531632.9,95
09/12/2020,18311.31,18654.92,17640.33,18556.64,165282976.5,86
10/12/2020,18546.38,18562.13,17908,18250.3,123818348.1,94
11/12/2020,18250.3,18290.43,17569.58,18040.02,120650258.8,89
12/12/2020,18031.23,18956.46,18022.55,18815.63,66143093.03,90
13/12/2020,18806.83,19416.64,18628.1,19162.36,81477611.42,91
14/12/2020,19151.82,19346.9,18979.21,19274.33,69741790.52,95
15/12/2020,19274.33,19567.84,19050,19434.87,131200380,91
16/12/2020,19434.55,21576.76,19277.66,21365.7,319943277.9,92
17/12/2020,21358.96,23777,21244.04,22814.24,516210793.8,92
18/12/2020,22829.89,23284.68,22360.93,23136.14,262834391.3,95
19/12/2020,23142.05,24217.38,22719.78,23842.99,206767308.1,93
20/12/2020,23842.38,24298.04,23092.77,23470.85,119606574.7,92
21/12/2020,23470.85,24123.83,21864.86,22732.01,288131136.9,92
22/12/2020,22750.07,23843.21,22383.59,23835.1,223277908.8,88
23/12/2020,23819.08,24096.9,22624.92,23247.71,268324356.8,93
24/12/2020,23215,23779.14,22700.1,23726.28,170484759.2,86
25/12/2020,23747.22,24777,23403.82,24705.15,159823272.2,94
26/12/2020,24714.01,26809.5,24485.32,26466.28,198271126.8,93
27/12/2020,26472.89,28377.94,25770,26259.6,347528320.5,91
28/12/2020,26242.82,27473.49,26079.6,27037.91,215972812.1,92
29/12/2020,27037.9,27395,25831.85,27370,262130106.8,91
30/12/2020,27370,29010.32,27328.37,28881.3,339116524.3,91
31/12/2020,28893.21,29300,27930.75,28992.79,274784287.9,95
01/01/2021,28999.63,29700,28720,29402.64,258198270.4,94
02/01/2021,29410.77,33333,29050,32216.53,575641056.6,94
03/01/2021,32216.51,34800,31977.45,33097.83,468684511.9,93
04/01/2021,33068.83,33669.76,27734,32005.88,718434068.2,94
05/01/2021,32054.23,34500,29936.26,34039.05,503999074.9,93
06/01/2021,34081.24,37050.83,33348.27,36849.94,708229605.6,95
07/01/2021,36875.96,40402.46,36327.5,39510.49,912781660.5,91
08/01/2021,39510.59,42000,36618.36,40667.07,902156318.4,93
09/01/2021,40682.76,41422.77,38788.16,40239.06,343474472.2,93
10/01/2021,40239.06,41450,34322.07,38173.73,619139627.8,94
11/01/2021,38164.88,38261.39,30261.13,35455.58,1446125474,90
12/01/2021,35449.71,36639.23,32479.91,34035.02,621747472.3,84
13/01/2021,34035.02,37800,32327.76,37393.49,510884350.8,78
14/01/2021,37393.49,40112.78,36717.23,39134.35,427484257.5,83
15/01/2021,39147.98,39694,34380,36756.57,496181248.9,88
16/01/2021,36778.66,37944.12,35350,36000,276788977.1,84
17/01/2021,36013.51,36839,33833.55,35819.25,244348627.6,79
18/01/2021,35826.36,37449.86,34777.85,36616.95,228900410.3,79
19/01/2021,36665.82,37874.71,35888,35917.62,236296930.7,80
20/01/2021,35888.13,36440.1,33400,35496.91,431659021.6,78
21/01/2021,35516.17,35620.96,30044.16,30818.18,653796632.9,75
22/01/2021,30817.86,33864.85,28800,32992.06,561511118.4,40
23/01/2021,32989.1,33468.46,31426.11,32117.49,168801365.4,74
24/01/2021,32098.38,33075.75,30960.77,32288.83,150424283.1,70
25/01/2021,32289.06,34888,31939.12,32261.22,323862498.8,74
26/01/2021,32264.15,32953.28,30847.4,32504.53,375586951.6,71
27/01/2021,32521.65,32580.12,29150.49,30424.62,681624261.8,78
28/01/2021,30427.34,33870.58,29899.99,33484.87,598687944,55
29/01/2021,33488.66,38620,31990,34249.64,1076795634,77
30/01/2021,34265.71,34931.39,32860,34323,249915567.9,76
31/01/2021,34300.19,34380.21,32193.7,33141.38,157425636.6,78
01/02/2021,33110.32,34736.1,32333.01,33532.74,280805063.4,77
02/02/2021,33497.16,36008.67,33431.67,35522.16,256678333.4,76
03/02/2021,35496.91,37732.87,35382.45,37691.63,330831983.2,78
04/02/2021,37693,38748.52,36197.65,36996.32,435180399.8,80
05/02/2021,36984.28,38359.69,36618.36,38320,199722877.5,81
06/02/2021,38320,41025.48,38230.81,39282.1,339226867.8,84
07/02/2021,39274.8,39727.44,37412.93,38858.39,232110495.7,86
08/02/2021,38870.36,46712.12,38050.97,46416.45,884405737,83
09/02/2021,46445.51,48216.09,45000,46505.2,581551361.9,95
10/02/2021,46493.9,47364.09,43746.06,44854.63,425371211.5,92
11/02/2021,44854.63,48696.84,44040.96,47981.48,450585267.1,93
12/02/2021,48044.88,49000,46231.16,47395.84,282959606,92
13/02/2021,47424.25,48220,46133,47228.48,201744582.8,92
14/02/2021,47258.66,49714.66,47081.02,48662.5,253127430.7,95
15/02/2021,48620.48,49048.82,45914.75,47942.57,331970371.7,93
16/02/2021,47954.05,50602.53,47036.02,49166.53,411822596.3,95
17/02/2021,49136.7,52640,48896.19,52174.28,499393841.2,95
18/02/2021,52141.23,52566.98,50869.61,51579.54,326505859.9,91
19/02/2021,51560.46,56399.99,50627.32,55988.58,516762416.1,93
20/02/2021,56000.59,57553.81,54000,55936.04,290154249.4,91
21/02/2021,55919.75,58354.14,55537.99,57492.91,204845485.3,91
22/02/2021,57485.74,57564.19,47400,54173.65,921105509.4,94
23/02/2021,54173.64,54196.58,44845.72,48887.93,868562429.1,94
24/02/2021,48927.33,51459.51,47000,49754,436559843,76
25/02/2021,49715.13,52079.16,46723,47088.58,372974183.5,79
26/02/2021,47070.18,48476.62,44151.97,46314.83,376364841,55
27/02/2021,46324.15,48365.31,45050,46109.98,141629955.9,56
28/02/2021,46142.1,46659.88,43021,45240.96,301708257.6,55
01/03/2021,45261.56,49831.52,45020.25,49629.33,422482547.3,38
02/03/2021,49641.89,50250,47069.52,48516.35,239951620.8,78
03/03/2021,48438,52652.82,48168.45,50379.68,309909954.3,78
04/03/2021,50376.05,51817.54,47500,48360.5,272831183.7,84
05/03/2021,48353.09,49471.24,46294,48739.21,254381971.1,77
06/03/2021,48774.67,49200,47082.29,48904.63,104707761.5,77
07/03/2021,48933.12,51477.53,48933.12,50967.3,143648782.1,76
08/03/2021,50952.55,52427.8,49316.98,52427.8,231707867.2,81
09/03/2021,52427.8,54939.26,51857,54929.02,298203730.6,81
10/03/2021,54927.29,57402.89,53010,55852.29,386289974.7,68
11/03/2021,55918.09,58155.99,54269,57772.09,383634856.8,73
12/03/2021,57847.92,58098.5,55011,57271.04,299659868,70
13/03/2021,57297.67,61781.83,56080.96,61165.19,378480042.4,74
14/03/2021,61177.03,61700,58959.57,59016.39,193226870,78
15/03/2021,58956.9,60595.13,54555,55644.37,429864668.9,76
16/03/2021,55616.42,56950,53221,56908.34,440085094,71
17/03/2021,56928.38,58968.8,54124,58901.8,343991049,71
18/03/2021,58939.73,60083.25,57000,57648.05,318013386.4,72
19/03/2021,57648.01,59450.95,56279.34,58072,204615666,71
20/03/2021,58029.94,59957,57815.61,58138.39,138540623.4,75
21/03/2021,58072.87,58632.52,55500,57381.79,208226913.8,73
22/03/2021,57410.54,58461.78,53715,54070.92,355081945.3,70
23/03/2021,54117.71,55866.44,52933.03,54361.57,271615608.6,66
24/03/2021,54360.07,57207.33,51638.76,52287.52,359087907.6,65
25/03/2021,52281.77,53271.59,50360,51326.11,342992756,60
26/03/2021,51292.65,55114.86,51263.38,55081.37,268480429.1,54
27/03/2021,55081.26,56686.15,53948.35,55839.42,145739075.9,65
28/03/2021,55817.85,56573.04,54677.51,55790.92,115679638,74
29/03/2021,55790.28,58402.68,54892.42,57600.1,308761054.2,72
30/03/2021,57623.66,59388.66,57011,58760.59,199335818.7,72
31/03/2021,58767.75,59816.17,56713.45,58782.58,270120798.9,76
01/04/2021,58789.96,59490,57935.42,58728.53,163651800.6,74
02/04/2021,58744,60103.04,58450,59003.6,151320633.8,74
03/04/2021,58967.61,59801.39,56922,57064.42,94913443.87,73
04/04/2021,57064.13,58501,56466.25,58212.18,83862318.81,74
05/04/2021,58213.69,59280,56800,59125,142044095.6,71
06/04/2021,59135.36,59473.9,57216,58018.3,157310693.7,75
07/04/2021,58024.9,58668,55441.93,55932.83,305089906.6,72
08/04/2021,55912.38,58145.49,55680.4,58096.6,266477883.3,73
09/04/2021,58066.18,58890.25,57657.43,58109.56,154609090.2,70
10/04/2021,58129.02,61222.22,57870,59766.93,234163892.2,70
11/04/2021,59773.19,60679,59165.15,59979.26,109325423.8,76
12/04/2021,59972.26,61234.56,59361.11,59831.66,221822077.4,74
13/04/2021,59814.87,63769,59780,63564.48,363050229.1,74
14/04/2021,63605.69,64895.22,61327,62986.09,378098793,75
15/04/2021,62954.2,63855.37,61998.9,63239.19,217128555.5,79
16/04/2021,63247.24,63580.4,60042.04,61436.24,355028768.9,78
17/04/2021,61436.23,62596.48,59676.67,60032.29,185588843.5,76
18/04/2021,60048.82,60433.81,51541.16,56280.6,724323407.5,79
19/04/2021,56260.83,57633,54252.88,55694.55,322540453.5,74
20/04/2021,55694.55,57119,53400,56503.19,331328086.2,73
21/04/2021,56493.02,56850,53628.79,53806.24,246338799.6,73
22/04/2021,53823.48,55491.8,50450.01,51683.95,405148227.9,65
23/04/2021,51693.98,52131.34,47555,51176.65,596173130.7,55
24/04/2021,51177.77,51227.38,48713.34,50118.94,172666593.7,37
25/04/2021,50126.34,50608.94,47004.2,49128.43,204739573.5,31
26/04/2021,49122.75,54404.78,48823.01,54073.41,326970924.1,27
27/04/2021,54015.32,55519.37,53325.75,55091.39,226487602.6,50
28/04/2021,55094.73,56500,53811.49,54901.97,249392743.4,59
29/04/2021,54898.45,55239.33,52379.9,53593.97,223630310.3,52
30/04/2021,53585.93,58008,53087.15,57775.27,277851791.3,51
01/05/2021,57790.66,58549,57049.63,57851.91,130083227.6,68
02/05/2021,57893.01,57967.01,56064.51,56622.66,106851731.1,66
03/05/2021,56599.91,59000,56500,57222.37,208090141.7,61
04/05/2021,57227.64,57250.85,53080.69,53236.84,305962448.4,68
05/05/2021,53221.75,57976.62,52924.5,57509.93,316566738.4,48
06/05/2021,57517.08,58420.83,55283,56447.39,290378536.1,65
07/05/2021,56425.82,58743.85,55288.11,57381.73,242994959.7,64
08/05/2021,57371.02,59564.24,56977.5,58984.75,172765946.6,67
09/05/2021,58964.89,59300.62,56256,58305.24,150988743.2,73
10/05/2021,58336.16,59603,53500,55880.72,368221933,72
11/05/2021,55854.43,56972.33,54500,56763.7,238587428.1,61
12/05/2021,56763.7,58021.26,48530,49386.56,314461715.4,68
13/05/2021,49419.44,51420.72,45700,49694.96,452044420.8,31
14/05/2021,49711.64,51572,48875.69,49880.43,200074490.1,26
15/05/2021,49883.89,50710.93,46448.53,46708.89,168802583.1,27
16/05/2021,46753.4,49800,43769.4,46444.75,267061179.7,20
17/05/2021,46446.42,46648.5,42100,43593.39,534573652.3,27
18/05/2021,43581.27,45872.05,42023.69,42877.75,269097066,21
19/05/2021,42900.85,43601.63,30066,36780.43,1194218778,23
20/05/2021,36793.39,43000,35000,40640.9,597544389,11
21/05/2021,40566.13,42297.89,33520,37335.16,489345991,19
22/05/2021,37318.43,38887.99,35260,37500.54,214503299.6,12
23/05/2021,37474.34,38311.74,31107.46,34706.79,325421000.4,14
24/05/2021,34735.35,39960,34426.21,38839.86,396678607.4,10
25/05/2021,38848.36,40000,36486.85,38397.72,221376189.8,22
26/05/2021,38385.87,40904,37859.74,39309.56,165320790.1,22
27/05/2021,39299.46,40429.47,37212.9,38503.47,158381644.7,27
28/05/2021,38578.5,38905.12,34710.23,35692.46,220116135.8,21
29/05/2021,35691.36,37348.01,33650,34632.08,154360985.6,18
30/05/2021,34644.09,36516.99,33425,35677.72,106309607.9,10
31/05/2021,35675.3,37540.96,34195.2,37341.41,163696986.9,18
01/06/2021,37279.89,37927.44,35699.98,36693.3,159570152.9,20
02/06/2021,36693.3,38256.3,35933.19,37589.36,160510454.4,23
03/06/2021,37585.12,39490,37176.06,39219.88,159191254.7,24
04/06/2021,39242.94,39277.36,35576.67,36887.32,213436897.8,27
05/06/2021,36851.58,37927.93,34849.65,35532.14,145907360.7,24
06/06/2021,35532.59,36510.58,35250,35808.85,90479425.19,17
07/06/2021,35810.69,36808.3,33321.09,33582.62,164992762.9,15
08/06/2021,33567.51,34085.61,31025,33411.69,302196990.8,13
09/06/2021,33413.19,37556.25,32423.72,37400,319380566.6,14
10/06/2021,37414.64,38446.24,35824.69,36707.54,211498746.8,21
11/06/2021,36724.97,37680.65,35958.49,37341.11,139701700.2,21
12/06/2021,37338.91,37445.55,34630,35542.76,132501715.8,28
13/06/2021,35563.66,39386.43,34783.9,39013.76,140524351.4,23
14/06/2021,39035.52,41050,38758.4,40532.79,254597827.4,28
15/06/2021,40544.19,41341.57,39526.47,40171.47,163851471.2,38
16/06/2021,40166.93,40506.59,38095.41,38353.99,153742466.1,33
17/06/2021,38361.38,39553.05,37350,38097.68,135980244,26
18/06/2021,38110.25,38208.68,35143.68,35840,151976110.4,25
19/06/2021,35849.18,36440,34718.21,35507.06,111113475.8,23
20/06/2021,35494.7,36125,33337,35589.77,140868513.5,21
21/06/2021,35598.66,35763.8,31238.69,31634.16,271423061.1,23
22/06/2021,31628.83,33315.85,28600,32545.26,318244376.4,10
23/06/2021,32547.57,35000,31670.89,33652.28,197053661.3,14
24/06/2021,33693.99,35289,32314.37,34649.32,163746698.4,22
25/06/2021,34652.68,35517.22,31271.02,31597.75,161125254.3,27
26/06/2021,31595.95,32714.46,30082.79,32269.38,106494119,20
27/06/2021,32293.98,34772.94,32015.82,34699.5,113139987.2,22
28/06/2021,34716.02,35357.13,33878.23,34487.11,116221344,25
29/06/2021,34494.42,36623.79,34240,35907.93,114169544.9,25
30/06/2021,35900.05,36099.82,34049.36,35037.23,118462465.2,28
01/07/2021,35059.71,35071.34,32700.88,33564.21,104678825,28
02/07/2021,33537.11,33981.51,32700.05,33811.56,70559275.85,21
03/07/2021,33810.46,34959.72,33333.1,34688.3,43169482.65,24
04/07/2021,34672.08,35960,34404.29,35289.21,42488339.95,27
05/07/2021,35255,35258.7,33143,33704.21,75981200.72,29
06/07/2021,33730.76,35100.49,33510.58,34244.09,81723696.02,20
07/07/2021,34231.95,35059.02,33800,33882.47,52180442.05,28
08/07/2021,33858.33,33943.02,32101,32898.79,96915062.55,20
09/07/2021,32892.94,34115.44,32285.73,33826.43,55359492.06,20
10/07/2021,33830.73,34261.04,33014.21,33517.6,48346618.54,20
11/07/2021,33521.48,34635.82,33335.49,34258.53,56013301.51,20
12/07/2021,34266.84,34677,32660,33105,62222083.47,25
13/07/2021,33091.53,33340,32190,32728,61220146.95,20
14/07/2021,32737.56,33111.72,31589.35,32823.55,90366451.86,21
15/07/2021,32818.68,33179,31121.57,31848.65,78672950.42,20
16/07/2021,31885.7,32264.53,31012.93,31388.17,60028891.65,22
17/07/2021,31376.3,31950,31176.66,31529.68,48873274.47,15
18/07/2021,31509.33,32440.98,31100,31776.65,39928824.38,19
19/07/2021,31794.49,31881.71,30400,30829.29,77266754.04,24
20/07/2021,30822.08,31068.62,29296.39,29786.58,101668807.8,19
21/07/2021,29792.99,32875.42,29500,32138.45,155619645.5,10
22/07/2021,32115.82,32609.83,31703.15,32300.88,77278869.62,21
23/07/2021,32306.98,33684.17,32000,33684.17,66572861.98,23
24/07/2021,33685,34534.32,33419.31,34301.78,49410557.39,22
25/07/2021,34301.86,35448.97,33874.03,35428.28,73106052.08,27
26/07/2021,35438.93,40581.3,35282.7,37291.24,329669431.5,26
27/07/2021,37271.44,39539.5,36386.19,39475.41,232773353.6,32
28/07/2021,39446.94,40927.53,38786.8,40036.32,157882347.3,50
29/07/2021,40024.8,40662.8,39239.95,40037.51,92328034.93,50
30/07/2021,40045.21,42335.5,38331.37,42234.89,154229814.7,53
31/07/2021,42236.72,42411.32,41007.51,41490.13,62561648.5,60
01/08/2021,41489.16,42614.85,39424.27,39839,81351917.97,60
02/08/2021,39875.2,40459.31,38687.62,39165.55,94309284.18,48
03/08/2021,39157.52,39792.83,37639,38177.07,125207234.3,48
04/08/2021,38173.75,39973.94,37481,39741.12,162176967.7,42
05/08/2021,39742.77,41401.96,37300,40894.67,237369311.6,50
06/08/2021,40893.77,43381,39879.47,42856.59,125886297.7,52
07/08/2021,42857.09,44763.14,42251,44612.94,218020688.8,69
08/08/2021,44624.4,45355,43298.84,43858.42,159957387,74
09/08/2021,43836.05,46529.02,42811.26,46292.89,229686260.5,65
10/08/2021,46282.3,46759,44643,45609.7,109011219.8,71
11/08/2021,45596.21,46787.6,45353.02,45539.85,118682603.8,70
12/08/2021,45536.8,46236.7,43800.02,44444.45,109489181.9,70
13/08/2021,44413.35,47929.18,44253.97,47860.58,140458455.7,70
14/08/2021,47855,48190,46000,47119.73,89949275.09,76
15/08/2021,47130.97,47424,45500.27,47028.3,81208262.83,71
16/08/2021,47024.96,48075.22,45654.14,45930.51,110699464.4,72
17/08/2021,45930.48,47183.37,44417.51,44694.35,146877847.5,72
18/08/2021,44631.47,46041.62,44218.73,44721.13,100530155.7,73
19/08/2021,44734.16,47114.99,43935.54,46764.3,129828812,70
20/08/2021,46759.29,49436.1,46645.77,49356,138964364.5,70
21/08/2021,49332.31,49833.02,48300,48884.34,86439321.92,78
22/08/2021,48883.84,49540.01,48080.17,49301.86,48600064.44,76
23/08/2021,49296.71,50562.11,49010,49561.37,119931980.6,79
24/08/2021,49516.08,49893.5,47593.66,47731.33,105858689.6,79
25/08/2021,47670.8,49273.93,47100,49011.75,93255663.13,73
26/08/2021,49022.39,49387.6,46309.33,46856.29,97981648.43,75
27/08/2021,46857.86,49187,46363,49100.49,95429613.61,71
28/08/2021,49100.49,49325,48244.88,48935.36,33897811.88,78
29/08/2021,48947.1,49666,47798.29,48808.72,50979824.13,72
30/08/2021,48782.56,48915.29,46855.41,47003.44,78800447,73
31/08/2021,46969.05,48270.33,46699,47156.09,105590393.7,73
01/09/2021,47118.02,49134,46532.42,48853.49,107215338.6,71
02/09/2021,48830.93,50390,48625,49274.79,111751871.8,74
03/09/2021,49284.93,51050,48351.6,50025.04,111394906.1,74
04/09/2021,50033.5,50570.94,49388.26,49943.16,43415009.29,72
05/09/2021,49965.32,51900,49500,51809.28,51109185.5,73
06/09/2021,51809.28,52810,51024.32,52708.2,108438088.5,79
07/09/2021,52719.43,52956.47,42900.01,46866.82,319253131,79
08/09/2021,46894.3,47386.72,44436.93,46091.94,152522762.3,47
09/09/2021,46070.43,47419.95,45550,46392.81,120435130.2,45
10/09/2021,46368.11,47029.08,44125,44857.38,107324471.3,46
11/09/2021,44858.2,45993.32,44767.75,45176.66,40966475.55,31
12/09/2021,45162.96,46491.63,44752.96,46035,46760610.96,32
13/09/2021,46039.42,46895.82,43400,44974.34,103819759.2,44
14/09/2021,44983.77,47273.38,44704.18,47103.18,77435584.77,30
15/09/2021,47123.81,48465.77,46702.26,48150.94,62945254.24,49
16/09/2021,48188.12,48505,47035,47760.64,90078560.28,53
17/09/2021,47773.44,48179,46712.14,47305.18,73726219.36,48
18/09/2021,47316.21,48834,47052.9,48326.74,70194890.96,50
19/09/2021,48307.05,48389.52,46860,47245.25,47226162.49,53
20/09/2021,47257.86,47334.54,42453.97,43035.99,182493488.1,50
21/09/2021,43003.07,43643.34,39573.21,40596.54,242019841.8,27
22/09/2021,40702.07,44031.85,40580.18,43589.53,132553369.4,21
23/09/2021,43586,45013.17,43105,44903.5,104075346.8,27
24/09/2021,44893.7,45159.9,40693.27,42848.5,186345053.6,33
25/09/2021,42835.88,43010.69,41689.6,42722.19,37561211.62,28
26/09/2021,42699.1,43956.38,40808,43204.73,71710548.2,27
27/09/2021,43162.82,44377.7,42130,42189.81,81706877.49,26
28/09/2021,42154.87,42778.93,40888,41049,92231092.6,25
29/09/2021,41024.21,42595.93,40750,41542.9,74975715.5,24
30/09/2021,41537.56,44117.74,41427.87,43834.43,114605301.7,20
01/10/2021,43835.47,48500,43291.07,48171.86,166042248.2,27
02/10/2021,48185.61,48361.83,47468.15,47685.8,64940621.89,54
03/10/2021,47644.63,49225.55,47119.87,48235.93,56175707.28,49
04/10/2021,48231.04,49530.53,46900,49242.14,134814172.3,54
05/10/2021,49283.89,51914.68,49075,51501.19,113642342.7,59
06/10/2021,51521.89,55800,50428.64,55345.79,245840615,68
07/10/2021,55360.1,55360.32,53289.57,53787.6,126384789,76
08/10/2021,53816.16,56168,53623.02,53957.21,119663879.6,74
09/10/2021,53952.82,55512.05,53674.69,54976.92,58331789.97,72
10/10/2021,54984.49,56561,51000,54714.95,94953524.41,71
11/10/2021,54657,57855.79,54462.45,57485.2,112428726.6,71
12/10/2021,57490,57701,53909,55995.49,180576479.3,78
13/10/2021,56004.61,57773.89,54231,57374.55,192761093.8,70
14/10/2021,57395.84,58550,56830.56,57371.58,107827246.2,70
15/10/2021,57370.48,62944.94,56877,61657.35,259295242.1,71
16/10/2021,61703.45,62352,60100.27,60870.26,76906408.36,78
17/10/2021,60885.27,61712,58933,61538.97,77608638.83,79
18/10/2021,61519.52,62679,59013,62034.65,356981609.4,78
19/10/2021,62014.99,64499,61350,64241.61,209025482.8,75
20/10/2021,64282.2,67016.5,63529,65990.31,202635408.9,82
21/10/2021,66027.81,66664.1,61850,62219.44,242128726.1,84
22/10/2021,62207.51,63757.28,59953.74,60702.68,191785582.1,75
23/10/2021,60698.54,61737.38,59633.61,61338.76,64778616.7,74
24/10/2021,61306.64,61497.33,59510,60910.16,73387468.34,73
25/10/2021,60883.96,63733.93,60670,63101.43,109174700.3,72
26/10/2021,63101.43,63299.3,59830,60328.22,118577844.8,76
27/10/2021,60331.4,61489,58100.01,58465.9,203446019.6,73
28/10/2021,58471.06,62524,56425,60592.76,228419863.9,66
29/10/2021,60608.95,62971.54,60154.53,62301.59,242019395.7,70
30/10/2021,62278.92,62376.32,60660.02,61932.3,95519373.83,73
31/10/2021,61904.96,62438.85,60000,61359.44,94992329.46,74
01/11/2021,61356.57,62500,59500,60922.85,152757830.5,74
02/11/2021,60949.78,64300,60669.91,63260,211068686.5,73
03/11/2021,63260,63567.21,60018.46,62930.72,135204818.3,76
04/11/2021,62945.38,63136.82,60725,61457.25,92649429.97,73
05/11/2021,61430.02,62666.52,60769.17,61031.91,95783963.06,73
06/11/2021,61008.19,61609.5,60109.91,61542.44,78067312.55,71
07/11/2021,61542.43,63300,61396.57,63300,70621838.24,73
08/11/2021,63300,67803.55,63300,67559,183451320.8,75
09/11/2021,67547.49,68564.4,66250,66945.72,143053521.5,84
10/11/2021,66928.42,69000,62856.71,64921.43,221974074.9,75
11/11/2021,64919.18,65625.44,64140,64821.33,102630561.7,77
12/11/2021,64783.13,65497.53,62294.84,64158.41,161634751,74
